"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote"
"CBS","CBS Corporation","46.25","$21.81B","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/cbs"
"CBS.A","CBS Corporation","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cbs.a"
"CBX","CBX (Listing Market NYSE Networks AE","34.96","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cbx"
"CDI","CDI Corporation","4.84","$95.35M","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/cdi"
"CEB","CEB Inc.","54.13","$1.79B","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/ceb"
"FUN","Cedar Fair, L.P.","51.95","$2.91B","1987","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/fun"
"CDR","Cedar Realty Trust, Inc.","6.98","$593.64M","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cdr"
"CDR^B","Cedar Realty Trust, Inc.","25.01","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cdr^b"
"CGI","Celadon Group, Inc.","9.06","$252.34M","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/cgi"
"CE","Celanese Corporation","59.01","$8.66B","2005","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/ce"
"CLS","Celestica, Inc.","9.24","$1.15B","1998","Technology","Electrical Products","http://www.nasdaq.com/symbol/cls"
"CEL","Cellcom Israel, Ltd.","6.4","$643.74M","2007","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/cel"
"CPAC","Cementos Pacasmayo S.A.A.","6.45","$750.73M","2012","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/cpac"
"CX","Cemex S.A.B. de C.V.","5.02","$6.34B","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/cx"
"CNCO","Cencosud S.A.","6.33","$5.97B","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/cnco"
"CVE","Cenovus Energy Inc","11.78","$9.82B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/cve"
"CNC","Centene Corporation","57","$6.79B","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/cnc"
"CEN","Center Coast MLP & Infrastructure Fund","9.17","$135.82M","2013","n/a","n/a","http://www.nasdaq.com/symbol/cen"
"CNP","CenterPoint Energy, Inc.","18.85","$8.11B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/cnp"
"EBR","Centrais Electricas Brasileiras SA","1.49","$2.02B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ebr"
"EBR.B","Centrais Electricas Brasileiras SA","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ebr.b"
"CEE","Central Europe, Russia and Turkey Fund, Inc. (The)","15.74","$136.52M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cee"
"CCS","Century Communities, Inc.","13.82","$294.42M","2014","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/ccs"
"CTL","CenturyLink, Inc.","26.61","$14.61B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ctl"
"CVO","Cenveo Inc","0.4796","$32.55M","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/cvo"
"CF","CF Industries Holdings, Inc.","29.97","$6.99B","2005","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/cf"
"CGG","CGG","0.7934","$283.87M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/cgg"
"GIB","CGI Group, Inc.","41.54","$11.56B","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/gib"
"ECOM          ","ChannelAdvisor Corporation","11.62","$292.23M","2013","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ecom          "
"CRL","Charles River Laboratories International, Inc.","70.06","$3.27B","2000","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/crl"
"CLDT","Chatham Lodging Trust (REIT)","18.62","$713.3M","2010","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cldt"
"CKP","Checkpoint Systms, Inc.","6.22","$258.44M","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/ckp"
"CMCM","Cheetah Mobile Inc.","14.58","$2.08B","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/cmcm"
"CHGG","Chegg, Inc.","5.29","$465.97M","2013","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/chgg"
"CHE","Chemed Corp.","130.74","$2.21B","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/che"
"CC","Chemours Company (The)","4.17","$754.71M","2015","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/cc"
"CHMT","Chemtura Corp.","25.48","$1.71B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/chmt"
"CHMI","Cherry Hill Mortgage Investment Corporation","13.42","$100.91M","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/chmi"
"CHK","Chesapeake Energy Corporation","3.06","$2.04B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/chk"
"CHK^D","Chesapeake Energy Corporation","12.27","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/chk^d"
"CHKR","Chesapeake Granite Wash Trust","3.04","$142.12M","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/chkr"
"CHSP","Chesapeake Lodging Trust","25.35","$1.51B","2010","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/chsp"
"CHSP^A","Chesapeake Lodging Trust","25.8499","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/chsp^a"
"CPK","Chesapeake Utilities Corporation","62.81","$958.99M","n/a","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/cpk"
"CVX","Chevron Corporation","82.88","$155.98B","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/cvx"
"CBI","Chicago Bridge & Iron Company N.V.","36.96","$3.88B","1997","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/cbi"
"CHS","Chico&#39;s FAS, Inc.","9.73","$1.36B","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/chs"
"CIM","Chimera Investment Corporation","12.32","$2.33B","2007","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cim"
"CO","China Cord Blood Corporation","5.86","$427.8M","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/co"
"STV","China Digital TV Holding Co., Ltd.","1.43","$85.38M","2007","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/stv"
"DL","China Distance Education Holdings Limited","11.19","$398.38M","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/dl"
"CEA","China Eastern Airlines Corporation Ltd.","21.74","$5.51B","1997","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/cea"
"CHN","China Fund, Inc. (The)","13.31","$208.73M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/chn"
"CGA","China Green Agriculture, Inc.","1.34","$49.49M","n/a","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/cga"
"LFC","China Life Insurance Company Limited","11.11","$62.8B","2003","Finance","Life Insurance","http://www.nasdaq.com/symbol/lfc"
"MY","China Ming Yang Wind Power Group Limited","2.33","$291.43M","2010","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/my"
"CHL","China Mobile (Hong Kong) Ltd.","53.76","$220.15B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/chl"
"NPD","China Nepstar Chain Drugstore Ltd","2.24","$221.09M","2007","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/npd"
"BORN","China New Borun Corporation","1.56","$40.13M","2010","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/born"
"SNP","China Petroleum & Chemical Corporation","55.2","$65.29B","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/snp"
"ZNH","China Southern Airlines Company Limited","26.24","$5.15B","1997","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/znh"
"CHA","China Telecom Corp Ltd","46.21","$37.4B","2002","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/cha"
"CHU","China Unicom (Hong Kong) Ltd","10.85","$25.98B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/chu"
"XNY","China Xiniya Fashion Limited","1.156","$16.45M","2010","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/xny"
"CYD","China Yuchai International Limited","9.62","$367.44M","1994","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/cyd"
"ZX","China Zenix Auto International Limited","0.5765","$29.76M","2011","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/zx"
"CMG","Chipotle Mexican Grill, Inc.","460.14","$14.35B","2006","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/cmg"
"CHH","Choice Hotels International, Inc.","43.09","$2.44B","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/chh"
"CBK","Christopher & Banks Corporation","1.67","$62.19M","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/cbk"
"CHT","Chunghwa Telecom Co., Ltd.","31.56","$24.48B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/cht"
"CHD","Church & Dwight Company, Inc.","86.9","$11.39B","n/a","Basic Industries","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/chd"
"CBR","Ciber, Inc.","2.94","$233.55M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/cbr"
"CIEN","Ciena Corporation","18.62","$2.53B","1997","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/cien"
"CI","Cigna Corporation","133.05","$34.27B","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/ci"
"XEC","Cimarex Energy Co","84.87","$8.03B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/xec"
"CBB","Cincinnati Bell Inc","3.1","$650.59M","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/cbb"
"CBB^B","Cincinnati Bell Inc","47.96","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cbb^b"
"CNK","Cinemark Holdings Inc","27.47","$3.18B","2007","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/cnk"
"CINR","Ciner Resources LP","22.91","$448.51M","2013","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/cinr"
"CIR","CIRCOR International, Inc.","36.01","$593.63M","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/cir"
"CIT","CIT Group Inc (DEL)","28.31","$5.69B","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/cit"
"BLW","Citigroup Inc.","13.88","$513.54M","2003","Finance","Major Banks","http://www.nasdaq.com/symbol/blw"
"C","Citigroup Inc.","39.86","$118.74B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/c"
"C.WS.A","Citigroup Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/c.ws.a"
"C^C","Citigroup Inc.","25.06","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/c^c"
"C^J","Citigroup Inc.","27.14","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/c^j"
"C^K","Citigroup Inc.","26.78","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/c^k"
"C^L","Citigroup Inc.","26.75","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/c^l"
"C^N","Citigroup Inc.","25.44","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/c^n"
"C^P","Citigroup Inc.","27.63","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/c^p"
"CFG","Citizens Financial Group, Inc.","19.85","$10.47B","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/cfg"
"CIA","Citizens, Inc.","6.4","$320.52M","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/cia"
"CIO","City Office REIT, Inc.","11.56","$144.71M","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cio"
"CVEO","Civeo Corporation","1.1","$118.21M","2014","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/cveo"
"CIVI","Civitas Solutions, Inc.","20.88","$774.54M","2014","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/civi"
"CLC","CLARCOR Inc.","46.63","$2.27B","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/clc"
"CWEI","Clayton Williams Energy, Inc.","18.57","$225.99M","1993","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/cwei"
"CLH","Clean Harbors, Inc.","43.07","$2.48B","n/a","Basic Industries","Environmental Services","http://www.nasdaq.com/symbol/clh"
"CCO","Clear Channel Outdoor Holdings, Inc.","3.83","$1.38B","2005","Consumer Services","Advertising","http://www.nasdaq.com/symbol/cco"
"CBA           ","ClearBridge American Energy MLP Fund Inc.","6.39","$372.47M","2013","n/a","n/a","http://www.nasdaq.com/symbol/cba           "
"CEM","ClearBridge Energy MLP Fund Inc.","12.97","$897.6M","2010","n/a","n/a","http://www.nasdaq.com/symbol/cem"
"EMO","ClearBridge Energy MLP Opportunity Fund Inc.","9.61","$297.15M","2011","n/a","n/a","http://www.nasdaq.com/symbol/emo"
"CTR","ClearBridge Energy MLP Total Return Fund Inc.","9.3","$356.24M","2012","n/a","n/a","http://www.nasdaq.com/symbol/ctr"
"CLW","Clearwater Paper Corporation","36.38","$646.61M","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/clw"
"CNL","Cleco Corporation","53.16","$3.22B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/cnl"
"CLF","Cliffs Natural Resources Inc.","1.84","$282.3M","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/clf"
"CLX","Clorox Company (The)","124.38","$16.06B","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/clx"
"CLD","Cloud Peak Energy Inc","1.6","$97.87M","2009","Energy","Coal Mining","http://www.nasdaq.com/symbol/cld"
"MYCC","ClubCorp Holdings, Inc.","10.62","$687.62M","2013","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/mycc"
"CMS","CMS Energy Corporation","39.88","$11.08B","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/cms"
"CMS^B","CMS Energy Corporation","101.0204","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/cms^b"
"CNA","CNA Financial Corporation","32.47","$8.78B","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/cna"
"CNHI","CNH Industrial N.V.","6.56","$11.64B","2013","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/cnhi"
"CNO","CNO Financial Group, Inc.","16.96","$3.15B","n/a","Finance","Accident &Health Insurance","http://www.nasdaq.com/symbol/cno"
"CEO","CNOOC Limited","98.61","$934.61M","2001","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ceo"
"CNXC","CNX Coal Resources LP","7.42","$172.31M","2015","Energy","Coal Mining","http://www.nasdaq.com/symbol/cnxc"
"COH","Coach, Inc.","35.05","$9.73B","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/coh"
"CIE","Cobalt International Energy, Inc.","3.11","$1.29B","2009","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/cie"
"KOF","Coca Cola Femsa S.A.B. de C.V.","68.31","$14.16B","1993","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/kof"
"KO","Coca-Cola Company (The)","42.44","$184.57B","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/ko"
"CCE","Coca-Cola Enterprises, Inc.","46.72","$10.6B","1986","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/cce"
"CDE","Coeur Mining, Inc.","2.55","$349.24M","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/cde"
"FOF","Cohen & Steers Closed-End Opportunity Fund, Inc.","10.17","$276.72M","2006","n/a","n/a","http://www.nasdaq.com/symbol/fof"
"INB","Cohen & Steers Global Income Builder, Inc.","8.4","$193.47M","2007","n/a","n/a","http://www.nasdaq.com/symbol/inb"
"UTF","Cohen & Steers Infrastructure Fund, Inc","18.36","$1.57B","2004","n/a","n/a","http://www.nasdaq.com/symbol/utf"
"LDP","Cohen & Steers Limited Duration Preferred and Income Fund, Inc","22.33","$643.79M","2012","n/a","n/a","http://www.nasdaq.com/symbol/ldp"
"MIE","Cohen & Steers MLP Income and Energy Opportunity Fund, Inc.","7.28","$195.5M","2013","n/a","n/a","http://www.nasdaq.com/symbol/mie"
"RQI","Cohen & Steers Quality Income Realty Fund Inc","11.01","$1.21B","2002","n/a","n/a","http://www.nasdaq.com/symbol/rqi"
"RNP","Cohen & Steers Reit and Preferred Income Fund Inc","17.29","$825.94M","2003","n/a","n/a","http://www.nasdaq.com/symbol/rnp"
"PSF","Cohen & Steers Select Preferred and Income Fund, Inc.","24.36","$292.06M","2010","n/a","n/a","http://www.nasdaq.com/symbol/psf"
"RFI","Cohen & Steers Total Return Realty Fund, Inc.","11.69","$112.07M","1993","n/a","n/a","http://www.nasdaq.com/symbol/rfi"
"CNS","Cohn & Steers Inc","29.66","$1.35B","2004","Finance","Investment Managers","http://www.nasdaq.com/symbol/cns"
"CFX","Colfax Corporation","25.44","$3.16B","2008","Capital Goods","Fluid Controls","http://www.nasdaq.com/symbol/cfx"
"CL","Colgate-Palmolive Company","66.19","$59.37B","n/a","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/cl"
"CXE","Colonial High Income Municipal Trust","5.08","$160.04M","1989","n/a","n/a","http://www.nasdaq.com/symbol/cxe"
"CIF","Colonial Intermediate High Income Fund","2.17","$45.77M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cif"
"CXH","Colonial Investment Grade Municipal Trust","10.01","$115.99M","1989","n/a","n/a","http://www.nasdaq.com/symbol/cxh"
"CMU","Colonial Municipal Income Trust","4.72","$133.54M","1987","n/a","n/a","http://www.nasdaq.com/symbol/cmu"
"CLNY","Colony Capital, Inc","16.58","$1.86B","2009","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/clny"
"CLNY^A","Colony Capital, Inc","23.85","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/clny^a"
"CLNY^B","Colony Capital, Inc","20.95","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/clny^b"
"CLNY^C","Colony Capital, Inc","19.98","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/clny^c"
"SFR","Colony Starwood Homes","21.24","$806.54M","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sfr"
"CPGX","Columbia Pipeline Group, Inc.","17.28","$5.49B","2015","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/cpgx"
"CPPL","Columbia Pipeline Partners LP","14.96","$1.51B","2015","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/cppl"
"CXP","Columbia Property Trust, Inc.","21.67","$2.69B","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cxp"
"STK","Columbia Seligman Premium Technology Growth Fund, Inc","16.31","$249.13M","2009","n/a","n/a","http://www.nasdaq.com/symbol/stk"
"CCV","Comcast Corporation","25.91","n/a","2012","Consumer Services","Television Services","http://www.nasdaq.com/symbol/ccv"
"CCZ","Comcast Corporation","46","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/ccz"
"CMA","Comerica Incorporated","34.57","$6.11B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cma"
"CMA.WS","Comerica Incorporated","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cma.ws"
"FIX","Comfort Systems USA, Inc.","25.25","$945.6M","1997","Capital Goods","Engineering & Construction","http://www.nasdaq.com/symbol/fix"
"CMC","Commercial Metals Company","13.76","$1.6B","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/cmc"
"CBU","Community Bank System, Inc.","35.91","$1.48B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cbu"
"CYH","Community Health Systems, Inc.","20.35","$2.41B","2000","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/cyh"
"CHCT","Community Healthcare Trust Incorporated","17.73","$134.69M","2015","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/chct"
"CIG","Comp En De Mn Cemig ADS","1.48","$1.86B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/cig"
"CIG.C","Comp En De Mn Cemig ADS","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cig.c"
"CBD","Companhia Brasileira de Distribuicao","10.69","$345.19M","1997","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/cbd"
"SBS","Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp","5.63","$3.85B","2002","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/sbs"
"ELP","Companhia Paranaense de Energia (COPEL)","6.09","$1.67B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/elp"
"CCU","Compania Cervecerias Unidas, S.A.","19.71","$3.64B","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/ccu"
